STORECODE|STORENAME|BRAND|ZONE|REGION|DISTRICT|STORETYPE|STORESTATUS|MGRSNAME|MGRNAME|CITY|STATE|LATITUDE|LONGITUDE
TMW_4629|#4629Algonquin Commons|TMW|TMW_W|TMW_W4|TMW_W405|Brick & Mortar|Open|AA153|Agron Abazi|Algonquin|IL|42.153519|-88.336548
TMW_5422|#5422 Horseheads, Ny|TMW|TMW_N|TMW_N3|TMW_N301|Brick & Mortar|Open|MM845|Mary Mezzatesta|Horseheads|NY|42.158958|-76.855343
JAB_0337|#0337Kildeer Village Square|JAB|JAB_W|JAB_W4|JAB_W405|Brick & Mortar|Open|RC284|Rafael Castro|Kildeer|IL|42.1603|-88.0464
TMW_5105|#5105Holyoke Crossing|TMW|TMW_N|TMW_N3|TMW_N305|Brick & Mortar|Open|JDP73|Jaden David Paradysz|Holyoke|MA|42.173609|-72.641676
TMW_4210|#4210Art Van Plaza|TMW|TMW_N|TMW_N1|TMW_N106|Brick & Mortar|Open|MLW5|Michele Lynn Willis|Taylor|MI|42.197434|-83.250199
TMW_5118|#5118Auburn Mall|TMW|TMW_N|TMW_N3|TMW_N305|Brick & Mortar|Open|CLH94|Courtney Leigh Hollins|Auburn|MA|42.202121|-71.834323
TMW_4219|#4219 Portage, Mi|TMW|TMW_N|TMW_N1|TMW_N106|Brick & Mortar|Open|JWT13|Jonathan William Thompson|Portage|MI|42.222614|-85.588766
TMW_4621|#4621Rose Plaza|TMW|TMW_W|TMW_W4|TMW_W405|Brick & Mortar|Open|---|---|Crystal Lake|IL|42.22534|-88.290201
TMW_5115|#5115 Braintree, Ma|TMW|TMW_N|TMW_N3|TMW_N305|Brick & Mortar|Open|RAM26|Robert A Maloney|Braintree|MA|42.226482|-71.031459
KNG_0027|#0027 Dedham|KNG|KNG_R09|KNG_R09|KNG_R09_A|Brick & Mortar|Open|KWE4|Kenneth W Ewen|Dedham|MA|42.233873|-71.177197
JAB_0940|#0940 880 Providence Hwy|JAB|JAB_N|JAB_N3|JAB_N305|Brick & Mortar|Open|MM923|Manna Muhuri|Dedham|MA|42.234515|-71.179048
TMW_4608|#4608Hawthorne Hills Square|TMW|TMW_W|TMW_W4|TMW_W405|Brick & Mortar|Open|MED29|Marc Edward Dimschultz|Vernon Hills|IL|42.237761|-87.946115
TMW_5107|#5107Dedham Plaza|TMW|TMW_N|TMW_N3|TMW_N305|Brick & Mortar|Open|EU23|Emmanuel Unaka|Dedham|MA|42.240466|-71.178497
TMW_4206|#4206Oak Valley Center|TMW|TMW_N|TMW_N1|TMW_N106|Brick & Mortar|Open|GDF1|Gerald D Fudge|Ann Arbor|MI|42.244325|-83.769316
TMW_4622|#4622 Rockford, Il|TMW|TMW_W|TMW_W4|TMW_W405|Brick & Mortar|Open|MT143|Megan M Taylor|Rockford|IL|42.26803|-88.995115
TMW_4225|#4225Jackson Crossing|TMW|TMW_N|TMW_N1|TMW_N106|Brick & Mortar|Open|KB294|Kenneth Blake|Jackson|MI|42.268696|-84.428447
MSP_0051|#0051 Windsor|MSP|MSP_C|MSP_C0|MSP_C007|Brick & Mortar|Open|NML21|Nicole Marie Lehoux|Windsor|ON|42.269881|-83.010128
TMW_5101|#5101Park Plaza|TMW|TMW_N|TMW_N3|TMW_N305|Brick & Mortar|Open|JH38|Jay L Humphrey|Framingham|MA|42.297866|-71.400006
JAB_0674|#0674 60 Worcester Road|JAB|JAB_N|JAB_N3|JAB_N305|Brick & Mortar|Open|JV117|Joseph Valerio|Framingham|MA|42.298373|-71.395525
KNG_0903|#0903 Tsw Dearborn|KNG|KNG_R04|KNG_R04|KNG_R04_A|Brick & Mortar|Open|RK60|Rochelle Carter|Dearborn|MI|42.303952|-83.255252
TMW_4208|#4208West Village|TMW|TMW_N|TMW_N1|TMW_N106|Brick & Mortar|Open|JCT32|Carlton Carlton Taylor Iii|Dearborn|MI|42.305041|-83.24745
TMW_4211|#4211Westland Shopping Center|TMW|TMW_N|TMW_N1|TMW_N106|Brick & Mortar|Open|SMC25|Shyvia M Coffee|Westland|MI|42.337801|-83.384217
TMW_2604|#2604Blue Sky Plaza|TMW|TMW_W|TMW_W3|TMW_W303|Brick & Mortar|Open|JLS178|Jimmy Larry Snow|Medford|OR|42.3414|-122.872
JAB_0479|#0479The India Building|JAB|JAB_N|JAB_N3|JAB_N305|Brick & Mortar|Open|MMP33|Michele M Phelan|Boston|MA|42.3591|-71.055896
KNG_0028|#0028Twin City Plaza|KNG|KNG_R09|KNG_R09|KNG_R09_A|Brick & Mortar|Open|TS330|Teresa Smith|Somerville|MA|42.374431|-71.085783
TMW_4656|#4656Gurnee Town Center|TMW|TMW_W|TMW_W4|TMW_W405|Brick & Mortar|Open|FM1|Fredy G Martinez|Gurnee|IL|42.385137|-87.977746
MSP_0127|#0127 Chatham, On|MSP|MSP_C|MSP_C0|MSP_C007|Brick & Mortar|Open|LM317|Lana Mathers|Chatham|ON|42.3984|-82.21105
TMW_5110|#5110Wellington Circle|TMW|TMW_N|TMW_N3|TMW_N305|Brick & Mortar|Open|CS447|Christopher Steele|Medford|MA|42.406037|-71.082984
JAB_0051|#0051Laurel Park Place|JAB|JAB_N|JAB_N1|JAB_N101|Brick & Mortar|Open|AWI1|Alden W Ingram|Livonia|MI|42.413192|-83.416618
TMW_4222|#4222 Grosse Pointe Woods|TMW|TMW_N|TMW_N1|TMW_N101|Brick & Mortar|Open|GIS2|Gwenyth Ingrid Schmidt|Grosse Pointe Woods|MI|42.422889|-82.910486
KNG_0909|#0909 Detroit|KNG|KNG_R04|KNG_R04|KNG_R04_A|Brick & Mortar|Open|TRH8|Taniesha R Howell|Detroit|MI|42.444811|-83.121846
TMW_4123|#4123Lakeport Commons|TMW|TMW_W|TMW_W2|TMW_W205|Brick & Mortar|Open|KWS12|Kolyn Wade St Aubin|Sioux City|IA|42.445049|-96.340292
KNG_0908|#0908 Roseville|KNG|KNG_R04|KNG_R04|KNG_R04_A|Brick & Mortar|Open|SDS23|Sharon D Slaughter|Roseville|MI|42.447513|-82.933555
TMW_4127|#4127 Waterloo, Ia|TMW|TMW_W|TMW_W4|TMW_W405|Brick & Mortar|Open|SS372|Stephen Schneiders|Waterloo|IA|42.464629|-92.32423
TMW_4215|#4215Novi Town Center|TMW|TMW_N|TMW_N1|TMW_N101|Brick & Mortar|Open|MS337|Matthew Schneider|Novi|MI|42.483291|-83.473743
TMW_5106|#5106 Burlington, Ma|TMW|TMW_N|TMW_N3|TMW_N304|Brick & Mortar|Open|JLA53|Johnny Lee Alicea|Burlington|MA|42.483567|-71.219721
JAB_0086|#0086Burlington Marketplace|JAB|JAB_N|JAB_N3|JAB_N304|Brick & Mortar|Open|DJJ6|Dennis James Jolin|Burlington|MA|42.486571|-71.21142
TMW_4129|#4129Wacker Plaza|TMW|TMW_W|TMW_W4|TMW_W405|Brick & Mortar|Open|JJP70|Julia Plaisance Stewart|Dubuque|IA|42.493257|-90.720025
TMW_4223|#4223Green Oak Village|TMW|TMW_N|TMW_N1|TMW_N101|Brick & Mortar|Open|RG197|Raul Garcia-Meza|Brighton|MI|42.509383|-83.757274
KNG_0025|#0025 Reading|KNG|KNG_R09|KNG_R09|KNG_R09_A|Brick & Mortar|Open|FT5|Francia Timothy|Reading|MA|42.518883|-71.098885
TMW_4205|#4205Normandy Plaza|TMW|TMW_N|TMW_N1|TMW_N101|Brick & Mortar|Open|AA37|Amber Marissa Christi Schneider|Royal Oak|MI|42.524128|-83.193142
TMW_4209|#4209Gratiot Center|TMW|TMW_N|TMW_N1|TMW_N101|Brick & Mortar|Open|JB301|Joseph Boden|Roseville|MI|42.530677|-82.913486
TMW_5119|#5119 Leominster, Ma|TMW|TMW_N|TMW_N3|TMW_N304|Brick & Mortar|Open|---|---|Leominster|MA|42.535085|-71.741532
JAB_0026|#0026 275 E. Maple Road|JAB|JAB_N|JAB_N1|JAB_N101|Brick & Mortar|Open|CC237|Ciara Marie Detzler|Birmingham|MI|42.546819|-83.213367
TMW_5103|#5103 Peabody, Ma|TMW|TMW_N|TMW_N3|TMW_N304|Brick & Mortar|Open|DMC37|Danielle M Gibbs|Peabody|MA|42.547975|-70.951426
TMW_4201|#4201Troy Market Place|TMW|TMW_N|TMW_N1|TMW_N101|Brick & Mortar|Open|RJW10|Raymond John Michael Wood|Troy|MI|42.561832|-83.130086
TMW_2699|#2699Canyon Park West Shopping Center|TMW|TMW_W|TMW_W3|TMW_W301|Brick & Mortar|Open|KMC31|Kelly Marie Caldwell|Twin Falls|ID|42.59499|-114.45852
TMW_4202|#4202Shelby Corners|TMW|TMW_N|TMW_N1|TMW_N101|Brick & Mortar|Open|LS95|Lindsay Schoettle|Utica|MI|42.628811|-82.996884
JAB_0696|#0696Romeo Commons|JAB|JAB_N|JAB_N1|JAB_N101|Brick & Mortar|Open|SEB47|Shannon Elaine Booms|Macomb|MI|42.629155|-82.938889
JAB_0077|#0077Stuyvesant Plaza|JAB|JAB_N|JAB_N3|JAB_N306|Brick & Mortar|Open|JHJ7|John H Johnson Iii|Albany|NY|42.683988|-73.838827
JAB_0325|#0325Village Of Rochester Hills|JAB|JAB_N|JAB_N1|JAB_N101|Brick & Mortar|Open|DJM2|Justa Julie Martini|Rochester Hills|MI|42.684524|-83.193216
TMW_4639|#4639Regency Point Shopping Center|TMW|TMW_W|TMW_W4|TMW_W406|Brick & Mortar|Open|CNK5|Clesha Nicole Kinnard|Racine|WI|42.702429|-87.853261
TMW_5122|#5122Webster Square Shopping Center|TMW|TMW_N|TMW_N3|TMW_N304|Brick & Mortar|Open|MB180|Michael Brody|Nashua|NH|42.706603|-71.440732
TMW_4220|#4220Baldwin Commons|TMW|TMW_N|TMW_N1|TMW_N104|Brick & Mortar|Open|JKE7|Jim Kenneth Eldridge|Orion|MI|42.709348|-83.307768
TMW_5321|#5321 State Capitol Ny|TMW|TMW_N|TMW_N3|TMW_N306|Brick & Mortar|Open|MM89|Monir Mukhtar|Colonie|NY|42.710782|-73.82038
TMW_4224|#4224Meridian Mall|TMW|TMW_N|TMW_N1|TMW_N104|Brick & Mortar|Open|KB171|Karyn Burke|Okemos|MI|42.723858|-84.419889
TMW_4216|#4216Lansing Mall|TMW|TMW_N|TMW_N1|TMW_N104|Brick & Mortar|Open|KSR5|Karen S Rapelje|Lansing|MI|42.742576|-84.628116
JAB_0402|#0402Eastwood Town Center|JAB|JAB_N|JAB_N1|JAB_N104|Brick & Mortar|Open|JLM177|Justin L Mata|Lansing|MI|42.763301|-84.517023
TMW_5121|#5121The Mall at Rockingham Park|TMW|TMW_N|TMW_N3|TMW_N304|Brick & Mortar|Open|PB163|Paul A Bonafide|Salem|NH|42.768691|-71.231383
TMW_5304|#5304McKinley Plaza|TMW|TMW_N|TMW_N3|TMW_N301|Brick & Mortar|Open|JDD59|James Dennis Dzikowski|Blasdell|NY|42.785441|-78.812514
TMW_5320|#5320 Clifton Park|TMW|TMW_N|TMW_N3|TMW_N306|Brick & Mortar|Open|DTH21|Daryl Travis Hirschfeld|Clifton Park|NY|42.864238|-73.782153
TMW_4221|#4221Rivertown Crossings Mall|TMW|TMW_N|TMW_N1|TMW_N104|Brick & Mortar|Open|MB717|Michael Bugh-Liburdi|Grandville|MI|42.881743|-85.752284
TMW_5301|#5301Walden Crossings|TMW|TMW_N|TMW_N3|TMW_N301|Brick & Mortar|Open|RLC46|Rachel Lynn Craft|Cheektowaga|NY|42.907928|-78.770497
TMW_4212|#4212Shops at Centerpoint|TMW|TMW_N|TMW_N1|TMW_N104|Brick & Mortar|Open|AKV3|Alexis Kiriana Velasquez-mayhew|Grand Rapids|MI|42.912816|-85.577595
JAB_0066|#0066Breton Village Shopping Center|JAB|JAB_N|JAB_N1|JAB_N104|Brick & Mortar|Open|NK79|Nathaniel Kirk|Grand Rapids|MI|42.928895|-85.608389
MSP_0014|#0014 London South|MSP|MSP_C|MSP_C0|MSP_C007|Brick & Mortar|Open|RW34|Ron Walker|London|ON|42.935611|-81.224783
TMW_4632|#4632 Southridge, Kopps|TMW|TMW_W|TMW_W4|TMW_W406|Brick & Mortar|Open|DEC37|Dean Edward Chvilicek|Greenfield|WI|42.952465|-88.007721
TMW_5123|#5123The Mall of New Hampshire|TMW|TMW_N|TMW_N3|TMW_N304|Brick & Mortar|Open|---|---|Manchester|NH|42.956603|-71.432506
JAB_0033|#0033Williamsville Place|JAB|JAB_N|JAB_N3|JAB_N301|Brick & Mortar|Open|CR189|Clifton Robinson|Williamsville|NY|42.977262|-78.734119
TMW_4213|#4213 Flint, Mi|TMW|TMW_N|TMW_N1|TMW_N104|Brick & Mortar|Open|WJF2|William James Force|Flint|MI|42.982627|-83.755808
KNG_0076|#0076 Flint|KNG|KNG_R04|KNG_R04|KNG_R04_A|Brick & Mortar|Open|NH161|Nandraya Howell|Flint|MI|42.98627|-83.745242
MSP_0029|#0029 Sarnia|MSP|MSP_C|MSP_C0|MSP_C007|Brick & Mortar|Open|CT32|Calvin Tranter|Sarnia|ON|42.986783|-82.346462
TMW_5312|#5312 Victor, Ny|TMW|TMW_N|TMW_N3|TMW_N301|Brick & Mortar|Open|WBL1|Wagih B Labib|Victor|NY|43.020518|-77.439246
MSP_0033|#0033Hylands Centre|MSP|MSP_C|MSP_C0|MSP_C007|Brick & Mortar|Open|SJB62|Samantha Judy Byer|London|ON|43.026978|-81.284922
JAB_0398|#0398Towne Center at Fayetteville|JAB|JAB_N|JAB_N3|JAB_N306|Brick & Mortar|Open|AMN31|Anthony Michael Noce|Fayetteville|NY|43.033057|-76.017771
JAB_0074|#0074Brookfield Lakes Retail Center|JAB|JAB_W|JAB_W4|JAB_W406|Brick & Mortar|Open|MAR133|Miguel Angel Ruelas Jr|Brookfield|WI|43.035867|-88.135464
TMW_4635|#4635Calhoun Crossing|TMW|TMW_W|TMW_W4|TMW_W406|Brick & Mortar|Open|---|---|Brookfield|WI|43.036867|-88.128511
TMW_5313|#5313 Dewitt, Ny|TMW|TMW_N|TMW_N3|TMW_N306|Brick & Mortar|Open|EEF14|Eric Edward Foster|Syracuse|NY|43.044181|-76.069038
TMW_4636|#4636Oakbridge Commons|TMW|TMW_W|TMW_W4|TMW_W406|Brick & Mortar|Open|TT209|Tovi Palaganas Torio|Madison|WI|43.061263|-89.519438
TMW_4641|#4641The Mayfair Collection|TMW|TMW_W|TMW_W4|TMW_W406|Brick & Mortar|Open|SOB2|Sam Owen Barnes|Wauwatosa|WI|43.0757|-88.0563
JAB_0782|#0782 Saratoga Springs|JAB|JAB_N|JAB_N3|JAB_N306|Brick & Mortar|Open|ARQ2|Alexa Rae Quinn|Saratoga Springs|NY|43.080246|-73.785636
TMW_5311|#5311 Rochester, Ny|TMW|TMW_N|TMW_N3|TMW_N301|Brick & Mortar|Open|---|---|Rochester|NY|43.087468|-77.627287
TMW_5322|#5322 New Hartford, Ny|TMW|TMW_N|TMW_N3|TMW_N306|Brick & Mortar|Open|EAJ7|Elizabeth Adro Harrison|New Hartford|NY|43.088121|-75.312042
MSP_0106|#0106 Niagara Falls|MSP|MSP_C|MSP_C0|MSP_C009|Brick & Mortar|Open|BP161|Brunella Pim Goncalves Pereira Erdogan|Niagara Falls|ON|43.103486|-79.114131
TMW_4631|#4631 Glendale, Wi|TMW|TMW_W|TMW_W4|TMW_W406|Brick & Mortar|Open|---|---|Glendale|WI|43.117084|-87.915684
TMW_4640|#4640Sunnyside|TMW|TMW_W|TMW_W4|TMW_W406|Brick & Mortar|Open|KLR24|Kyle Leon Russell|Madison|WI|43.121658|-89.318465
TMW_4226|#4226The Lakes Mall|TMW|TMW_N|TMW_N1|TMW_N104|Brick & Mortar|Open|JAP38|Julie A Pena|Muskegon|MI|43.148|-86.2069
TMW_5314|#5314Market Place|TMW|TMW_N|TMW_N3|TMW_N306|Brick & Mortar|Open|CEE8|Caitlin Elizabeth Enos|Cicero|NY|43.150273|-76.123556
MSP_0009|#0009 St. Catharines|MSP|MSP_C|MSP_C0|MSP_C009|Brick & Mortar|Open|SN40|Shankar Nagendra|St. Catharines|ON|43.15394|-79.267864
MSP_0068|#0068 Brantford|MSP|MSP_C|MSP_C0|MSP_C009|Brick & Mortar|Open|---|---|Brantford|ON|43.174431|-80.242775
KNG_0709|#0709Brown Deer|KNG|KNG_R04|KNG_R04|KNG_R04_A|Brick & Mortar|Open|LS185|Linda Schroer|Milwaukee|WI|43.178271|-88.018048
TMW_5310|#5310 Rochester, Ny|TMW|TMW_N|TMW_N3|TMW_N301|Brick & Mortar|Open|JAS31|Jon Arnold Sherman|Rochester|NY|43.209693|-77.691994
TMW_5124|#5124 Concord, Nh|TMW|TMW_N|TMW_N3|TMW_N304|Brick & Mortar|Open|JLC71|Jennifer L Caswell|Concord|NH|43.220283|-71.485613
MSP_0096|#0096Meadowlands Power Centre|MSP|MSP_C|MSP_C0|MSP_C009|Brick & Mortar|Open|JV26|John Vanderlaan|Ancaster|ON|43.228847|-79.938192
MSP_0083|#0083Eastgate Square|MSP|MSP_C|MSP_C0|MSP_C009|Brick & Mortar|Open|SP57|Sandra Stevens|Stoney Creek|ON|43.231844|-79.765886
MSP_0012|#0012 Hamilton|MSP|MSP_C|MSP_C0|MSP_C009|Brick & Mortar|Open|BLT16|Billie-jo Lynn Tremblett|Hamilton|ON|43.236566|-79.877757
TMW_4633|#4633Patriot Commons|TMW|TMW_W|TMW_W4|TMW_W406|Brick & Mortar|Open|BW147|Brayden Alexander Webb|Grafton|WI|43.325022|-87.924449
MSP_0005|#0005Woodview Place|MSP|MSP_C|MSP_C0|MSP_C009|Brick & Mortar|Open|DB58|Danny Button|Burlington|ON|43.354361|-79.786794
MSP_0013|#0013Burlington North|MSP|MSP_C|MSP_C0|MSP_C009|Brick & Mortar|Open|SN156|Samy Nassif-Makki|Burlington|ON|43.408103|-79.811597
MSP_0035|#0035SmartCentres Cambridge|MSP|MSP_C|MSP_C0|MSP_C007|Brick & Mortar|Open|OC8|Onui Powell|Cambridge|ON|43.409308|-80.324589
MSP_0021|#0021 Kitchener|MSP|MSP_C|MSP_C0|MSP_C007|Brick & Mortar|Open|BG155|Brianne Grills|Kitchener|ON|43.421|-80.44775
MSP_0119|#0119The Boardwalk|MSP|MSP_C|MSP_C0|MSP_C007|Brick & Mortar|Open|TN33|Tricia Nahrgang|Kitchener|ON|43.436346|-80.56076
MSP_0047|#0047 Oakville West|MSP|MSP_C|MSP_C0|MSP_C009|Brick & Mortar|Open|GPK1|Grace Patricia Kay|Oakville|ON|43.447464|-79.703203
MSP_0060|#0060 Waterloo|MSP|MSP_C|MSP_C0|MSP_C007|Brick & Mortar|Open|DRZ2|Duane Robert Zeelenberg|Waterloo|ON|43.471372|-80.514489
TMW_4217|#4217 Saginaw, Mi|TMW|TMW_N|TMW_N1|TMW_N104|Brick & Mortar|Open|QLB4|Quintesha Lashandria Bell|Saginaw|MI|43.47635|-83.97635
TMW_2698|#2698Ammon Town Center|TMW|TMW_W|TMW_W3|TMW_W301|Brick & Mortar|Open|MV96|Miguel Vicente|Ammon|ID|43.479293|-111.984135
TMW_4141|#4141 Sioux Falls, Sd|TMW|TMW_W|TMW_W2|TMW_W205|Brick & Mortar|Open|RPD14|Ryan Paul Davis|Sioux Falls|SD|43.514448|-96.773824
MSP_0097|#0097Hyde Park Gate|MSP|MSP_C|MSP_C0|MSP_C009|Brick & Mortar|Open|AG582|Akash Garg|Oakville|ON|43.515128|-79.687128
MSP_0087|#0087Willow West Mall|MSP|MSP_C|MSP_C0|MSP_C007|Brick & Mortar|Open|MB93|Mark Bourdeau|Guelph|ON|43.541672|-80.280768
MSP_0115|#0115 Mississauga West|MSP|MSP_C|MSP_C0|MSP_C009|Brick & Mortar|Open|---|---|Mississauga|ON|43.595364|-79.7898
TMW_2693|#2693Boise Town Plaza|TMW|TMW_W|TMW_W3|TMW_W301|Brick & Mortar|Open|BDW31|Benny D Whitmire|Boise|ID|43.60883|-116.282077
MSP_0069|#0069Heartland Town Centre|MSP|MSP_C|MSP_C0|MSP_C008|Brick & Mortar|Open|SH115|Sharif Hoque|Mississauga|ON|43.611053|-79.689436
MSP_0001|Moores#0001 Mississauga East|MSP|MSP_C|MSP_C0|MSP_C008|Brick & Mortar|Open|MT54|Maria Tassone|Mississauga|ON|43.625058|-79.565836
TMW_5501|#5501Maine Crossing|TMW|TMW_N|TMW_N3|TMW_N304|Brick & Mortar|Open|RGB15|Ray Guy Clay Burnett|South Portland|ME|43.635641|-70.344415
MSP_0004|#0004 Toronto Downtown|MSP|MSP_C|MSP_C0|MSP_C008|Brick & Mortar|Open|---|---|Toronto|ON|43.649642|-79.378328
MSP_0110|#0110 Warehouse Outlet|MSP|MSP_C|MSP_C0|MSP_C008|Brick & Mortar|Open|EM58|Edward Mello|Etobicoke|ON|43.678294|-79.591103
MSP_0031|#0031 Scarborough East|MSP|MSP_C|MSP_C0|MSP_C003|Brick & Mortar|Open|KB449|Taran Bal|Scarborough|ON|43.726806|-79.293714
MSP_0114|#0114 Brampton North|MSP|MSP_C|MSP_C0|MSP_C008|Brick & Mortar|Open|CS74|Carlos Serpa|Brampton|ON|43.732206|-79.764506
MSP_0086|#0086 Toronto - North York|MSP|MSP_C|MSP_C0|MSP_C008|Brick & Mortar|Open|MCS47|Madison Clarissa Skorbinski|Toronto|ON|43.733128|-79.452225
MSP_0002|#0002 Scarbrough W Kennedy/401|MSP|MSP_C|MSP_C0|MSP_C003|Brick & Mortar|Open|MC624|Mani Chowdhury|Scarborough|ON|43.774028|-79.283083
MSP_0090|#0090 Woodbridge|MSP|MSP_C|MSP_C0|MSP_C008|Brick & Mortar|Open|---|---|Woodbridge|ON|43.790736|-79.549292
MSP_0003|#0003 Toronto North|MSP|MSP_C|MSP_C0|MSP_C003|Brick & Mortar|Open|JB239|Joanne Basile|Thornhill|ON|43.798042|-79.422414
MSP_0073|#0073 Pickering|MSP|MSP_C|MSP_C0|MSP_C003|Brick & Mortar|Open|DDD49|Derek Derek Deschamps|Pickering|ON|43.845572|-79.072347
MSP_0020|#0020 Markham - Toronto|MSP|MSP_C|MSP_C0|MSP_C003|Brick & Mortar|Open|AQ11|Ahsan Qureshi|Markham|ON|43.849797|-79.354233
MSP_0098|#0098 Ajax|MSP|MSP_C|MSP_C0|MSP_C003|Brick & Mortar|Open|---|---|Ajax|ON|43.863342|-79.0212
TMW_4630|#4630East Town Plaza|TMW|TMW_W|TMW_W4|TMW_W404|Brick & Mortar|Open|PB186|Patricia Bakalars|Onalaska|WI|43.871845|-91.196772
MSP_0018|#0018 Oshawa|MSP|MSP_C|MSP_C0|MSP_C003|Brick & Mortar|Open|---|---|Oshawa|ON|43.880158|-78.879608
TMW_4108|#4108Apache Mall|TMW|TMW_W|TMW_W4|TMW_W404|Brick & Mortar|Open|JB325|JoAnn Elliott Stanton|Rochester|MN|44.005194|-92.47918
MSP_0025|#0025 Newmarket|MSP|MSP_C|MSP_C0|MSP_C008|Brick & Mortar|Open|SM515|Souvik Mukherjee|Newmarket|ON|44.061417|-79.483669
TMW_2678|#2678Valley River Plaza|TMW|TMW_W|TMW_W3|TMW_W303|Brick & Mortar|Open|NET9|Nick Eric Tubbs|Eugene|OR|44.067194|-123.102351
TMW_4142|#4142 Rapid City|TMW|TMW_W|TMW_W2|TMW_W205|Brick & Mortar|Open|SDS33|Sherry D Stark|Rapid City|SD|44.09882|-103.1844
TMW_2664|#2664Cascade Village|TMW|TMW_W|TMW_W3|TMW_W303|Brick & Mortar|Open|KJ42|Krystal Leigh Smith|Bend|OR|44.101185|-121.301649
MSP_0079|#0079Bell-Front Shopping Centre|MSP|MSP_C|MSP_C0|MSP_C003|Brick & Mortar|Open|JR118|Jennifer Johnston|Belleville|ON|44.187358|-77.396383
MSP_0045|#0045 Kingston|MSP|MSP_C|MSP_C0|MSP_C003|Brick & Mortar|Open|MP65|Maria Panopoulos|Kingston|ON|44.243056|-76.563686
TMW_4637|#4637 Grand Chute, Wi|TMW|TMW_W|TMW_W4|TMW_W406|Brick & Mortar|Open|CRL34|Clayton Riley Loyd|Grand Chute|WI|44.265159|-88.476613
MSP_0044|#0044 Peterborough|MSP|MSP_C|MSP_C0|MSP_C003|Brick & Mortar|Open|PLM14|Patricia Lynn Meehan|Peterborough|ON|44.282219|-78.347486
TMW_5502|#5502 Augusta, Me|TMW|TMW_N|TMW_N3|TMW_N304|Brick & Mortar|Open|MFL4|Malena Faith Ludder|Augusta|ME|44.3143|-69.8042
MSP_0123|#0123Park Place|MSP|MSP_C|MSP_C0|MSP_C008|Brick & Mortar|Open|TSH31|Tara Shirin Hirani|Barrie|ON|44.337564|-79.682022
MSP_0058|#0058Springwater Marketplace|MSP|MSP_C|MSP_C0|MSP_C008|Brick & Mortar|Open|DB139|Dimo Omid Bass|Barrie|ON|44.410114|-79.706475
TMW_5150|#5150Maple Tree Place|TMW|TMW_N|TMW_N3|TMW_N306|Brick & Mortar|Open|ESB17|Emily Susan Burdick|Williston|VT|44.447125|-73.110452
TMW_4638|#4638 Ashwaubenon|TMW|TMW_W|TMW_W4|TMW_W406|Brick & Mortar|Open|BM22|Bella Martirosyan|Green Bay|WI|44.489916|-88.063897
MSP_0023|#0023 Halifax - N.S.|MSP|MSP_C|MSP_C0|MSP_C001|Brick & Mortar|Open|SCP27|Sabrina Christine Pattenden|Halifax|NS|44.648564|-63.622133
MSP_0100|#0100 Halifax Power Centre,Ns|MSP|MSP_C|MSP_C0|MSP_C001|Brick & Mortar|Open|KCB13|Kurtis Connidis Brown|Halifax|NS|44.651742|-63.673219
MSP_0024|#0024Dartmouth Crossing|MSP|MSP_C|MSP_C0|MSP_C001|Brick & Mortar|Open|EGP12|Emily Grace Patter|Dartmouth|NS|44.698181|-63.563858
TMW_4227|#4227Grand Traverse Commerce Center|TMW|TMW_N|TMW_N1|TMW_N104|Brick & Mortar|Open|SMS151|Shelby Marie Sineway|Traverse City|MI|44.72237|-85.639478
TMW_4104|#4104Burnsville Marketplace|TMW|TMW_W|TMW_W4|TMW_W404|Brick & Mortar|Open|DA238|Dagim Abayneh|Burnsville|MN|44.748387|-93.287382
TMW_4139|#4139 Eau Claire, Wi|TMW|TMW_W|TMW_W4|TMW_W404|Brick & Mortar|Open|IJE2|Ian Joseph Ernst|Eau Claire|WI|44.771109|-91.438046
TMW_4115|#4115Central Park Commons|TMW|TMW_W|TMW_W4|TMW_W404|Brick & Mortar|Open|RLD27|Rebecca Lynn Driscoll|Eagan|MN|44.835303|-93.168198
TMW_4113|#4113Eden Prairie Mall|TMW|TMW_W|TMW_W4|TMW_W404|Brick & Mortar|Open|GCW6|Gracie Caroline West|Eden Prairie|MN|44.853654|-93.424777
JAB_0046|#0046Centenniel Lakes Plaza|JAB|JAB_W|JAB_W4|JAB_W404|Brick & Mortar|Open|EMO6|Erik M Ollila|Edina|MN|44.86767|-93.326639
TMW_4102|#4102Southdale Center|TMW|TMW_W|TMW_W4|TMW_W404|Brick & Mortar|Open|DLH77|Daniel Lloyd Hallgren|Edina|MN|44.880642|-93.326178
TMW_4138|#4138Mountain View Shopping Center|TMW|TMW_W|TMW_W4|TMW_W404|Brick & Mortar|Open|TBG6|Tanya Bernadette Gall|Wausau|WI|44.923096|-89.655298
TMW_4107|#4107Tamarack Village|TMW|TMW_W|TMW_W4|TMW_W402|Brick & Mortar|Open|---|---|Woodbury|MN|44.94177|-92.937761
TMW_4103|#4103Ridgedale Festival|TMW|TMW_W|TMW_W4|TMW_W404|Brick & Mortar|Open|DE71|David Erickson|Minnetonka|MN|44.972972|-93.457748
KNG_0048|#0048HarMar Mall|KNG|KNG_R04|KNG_R04|KNG_R04_A|Brick & Mortar|Open|LAJ19|LeeVanda Aaron Jackson|Roseville|MN|45.00316|-93.163985
